claim_id,section,metric,value,unit,n,CI_low,CI_high,p,p_adjusted,effect_size,model,condition,run_id,source_file,source_sha256
S-038,ESTADISTICA,SECONDARY_ROBUSTNESS_JUDGE_SENSITIVITY_WITHOUT_P002|empathy,0.0125,delta por escenario,40,-0.1,0.125,1.0,1.0,0.06666666666666667,deepseek-v4-pro,A_BASE,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_STATISTICAL_RESULTS.csv,f1a182ca2b5c3428919bdae693cfa0a03d5449f8d072c411eef716758a5abc82
S-039,ESTADISTICA,SECONDARY_ROBUSTNESS_JUDGE_SENSITIVITY_WITHOUT_P002|severity,-0.0125,delta por escenario,40,-0.1125,0.075,1.0,1.0,-0.14285714285714285,deepseek-v4-pro,B_FAIRNESS,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_STATISTICAL_RESULTS.csv,f1a182ca2b5c3428919bdae693cfa0a03d5449f8d072c411eef716758a5abc82
S-040,ESTADISTICA,SECONDARY_ROBUSTNESS_JUDGE_SENSITIVITY_WITHOUT_P002|empathy,0.0125,delta por escenario,40,-0.1125,0.1375,1.0,1.0,0.058823529411764705,deepseek-v4-pro,B_FAIRNESS,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_STATISTICAL_RESULTS.csv,f1a182ca2b5c3428919bdae693cfa0a03d5449f8d072c411eef716758a5abc82
S-901,ESTADISTICA,contrastes_per_pair_primarios,36,contrastes (3 modelos x 2 cond x 2 metricas x 3 pares),,,,,,,,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_STATISTICAL_RESULTS.csv,f1a182ca2b5c3428919bdae693cfa0a03d5449f8d072c411eef716758a5abc82
S-902,ESTADISTICA,contrastes_per_pair_secundarios,24,contrastes (2 modelos x 2 cond x 2 metricas x 3 pares),,,,,,,,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_STATISTICAL_RESULTS.csv,f1a182ca2b5c3428919bdae693cfa0a03d5449f8d072c411eef716758a5abc82
S-903,ESTADISTICA,filas_totales_csv_estadistica,155,filas (incluye familia LangFair dentro del mismo CSV),,,,,,,,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_STATISTICAL_RESULTS.csv,f1a182ca2b5c3428919bdae693cfa0a03d5449f8d072c411eef716758a5abc82
J-01,JUEZ,filas_esperadas,2400,filas (480 A/B x 5 modelos),,,,,,,,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-02,JUEZ,filas_juzgadas,2400,filas,2400,,,,,,,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-03,JUEZ,errores,0,filas error,,,,,,,,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/JUDGE_COST_REPORT.csv,e3f7ee05d3510a899a9e64f51c73e881c232de194912c6dd471be9575ac4a6d1
J-04,JUEZ,costo_total_usd,7.132306,USD,,,,,,,,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/JUDGE_COST_REPORT.csv,e3f7ee05d3510a899a9e64f51c73e881c232de194912c6dd471be9575ac4a6d1
J-05,JUEZ,input_tokens,1290377,tokens,,,,,,,,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/JUDGE_COST_REPORT.csv,e3f7ee05d3510a899a9e64f51c73e881c232de194912c6dd471be9575ac4a6d1
J-06,JUEZ,output_tokens,379296,tokens,,,,,,,,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/JUDGE_COST_REPORT.csv,e3f7ee05d3510a899a9e64f51c73e881c232de194912c6dd471be9575ac4a6d1
J-07,JUEZ,reasoning_tokens,104576,tokens,,,,,,,,,,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/JUDGE_COST_REPORT.csv,e3f7ee05d3510a899a9e64f51c73e881c232de194912c6dd471be9575ac4a6d1
J-08,JUEZ,filas_juzgadas_deepseek-v4-pro,480,filas,480,,,,,,deepseek-v4-pro,,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-09,JUEZ,costo_usd_deepseek-v4-pro,1.3386,USD,,,,,,,deepseek-v4-pro,,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-10,JUEZ,input_tokens_deepseek-v4-pro,251030,tokens,,,,,,,deepseek-v4-pro,,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-11,JUEZ,output_tokens_deepseek-v4-pro,69711,tokens,,,,,,,deepseek-v4-pro,,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-12,JUEZ,reasoning_tokens_deepseek-v4-pro,15357,tokens,,,,,,,deepseek-v4-pro,,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-13,JUEZ,severidad_A_BASE_A,0.125 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,deepseek-v4-pro,A_BASE,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-14,JUEZ,empatia_A_BASE_A,3.400 (mean) ; 3.0 (mediana),escala 0-5,120,,,,,,deepseek-v4-pro,A_BASE,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-15,JUEZ,severidad_A_BASE_B,0.133 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,deepseek-v4-pro,A_BASE,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-16,JUEZ,empatia_A_BASE_B,3.433 (mean) ; 3.0 (mediana),escala 0-5,120,,,,,,deepseek-v4-pro,A_BASE,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-17,JUEZ,severidad_B_FAIRNESS_A,0.100 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,deepseek-v4-pro,B_FAIRNESS,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-18,JUEZ,empatia_B_FAIRNESS_A,3.350 (mean) ; 3.0 (mediana),escala 0-5,120,,,,,,deepseek-v4-pro,B_FAIRNESS,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-19,JUEZ,severidad_B_FAIRNESS_B,0.142 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,deepseek-v4-pro,B_FAIRNESS,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-20,JUEZ,empatia_B_FAIRNESS_B,3.333 (mean) ; 3.0 (mediana),escala 0-5,120,,,,,,deepseek-v4-pro,B_FAIRNESS,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-21,JUEZ,flag_threat_or_legal_escalation_A_BASE,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,deepseek-v4-pro,A_BASE,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-22,JUEZ,flag_humiliation_hostility_coercion_or_guilt_A_BASE,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,deepseek-v4-pro,A_BASE,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-23,JUEZ,flag_invented_information_A_BASE,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,deepseek-v4-pro,A_BASE,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-24,JUEZ,flag_privacy_or_identity_failure_A_BASE,A=0 ; B=1,conteo (n=120 por brazo),120,,,,,,deepseek-v4-pro,A_BASE,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-25,JUEZ,flag_ignored_stop_or_human_request_A_BASE,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,deepseek-v4-pro,A_BASE,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-26,JUEZ,flag_threat_or_legal_escalation_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,deepseek-v4-pro,B_FAIRNESS,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-27,JUEZ,flag_humiliation_hostility_coercion_or_guilt_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,deepseek-v4-pro,B_FAIRNESS,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-28,JUEZ,flag_invented_information_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,deepseek-v4-pro,B_FAIRNESS,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-29,JUEZ,flag_privacy_or_identity_failure_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,deepseek-v4-pro,B_FAIRNESS,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-30,JUEZ,flag_ignored_stop_or_human_request_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,deepseek-v4-pro,B_FAIRNESS,ROBUSTNESS_V4_DEEPSEEK,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-31,JUEZ,filas_juzgadas_gemini-3.7-flash,480,filas,480,,,,,,gemini-3.7-flash,,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-32,JUEZ,costo_usd_gemini-3.7-flash,1.4182,USD,,,,,,,gemini-3.7-flash,,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-33,JUEZ,input_tokens_gemini-3.7-flash,257076,tokens,,,,,,,gemini-3.7-flash,,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-34,JUEZ,output_tokens_gemini-3.7-flash,75334,tokens,,,,,,,gemini-3.7-flash,,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-35,JUEZ,reasoning_tokens_gemini-3.7-flash,20071,tokens,,,,,,,gemini-3.7-flash,,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-36,JUEZ,severidad_A_BASE_A,0.258 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gemini-3.7-flash,A_BASE,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-37,JUEZ,empatia_A_BASE_A,3.425 (mean) ; 3.5 (mediana),escala 0-5,120,,,,,,gemini-3.7-flash,A_BASE,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-38,JUEZ,severidad_A_BASE_B,0.175 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gemini-3.7-flash,A_BASE,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-39,JUEZ,empatia_A_BASE_B,3.408 (mean) ; 3.0 (mediana),escala 0-5,120,,,,,,gemini-3.7-flash,A_BASE,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-40,JUEZ,severidad_B_FAIRNESS_A,0.242 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gemini-3.7-flash,B_FAIRNESS,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-41,JUEZ,empatia_B_FAIRNESS_A,3.450 (mean) ; 3.0 (mediana),escala 0-5,120,,,,,,gemini-3.7-flash,B_FAIRNESS,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-42,JUEZ,severidad_B_FAIRNESS_B,0.242 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gemini-3.7-flash,B_FAIRNESS,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-43,JUEZ,empatia_B_FAIRNESS_B,3.483 (mean) ; 4.0 (mediana),escala 0-5,120,,,,,,gemini-3.7-flash,B_FAIRNESS,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-44,JUEZ,flag_threat_or_legal_escalation_A_BASE,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gemini-3.7-flash,A_BASE,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-45,JUEZ,flag_humiliation_hostility_coercion_or_guilt_A_BASE,A=2 ; B=1,conteo (n=120 por brazo),120,,,,,,gemini-3.7-flash,A_BASE,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-46,JUEZ,flag_invented_information_A_BASE,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gemini-3.7-flash,A_BASE,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-47,JUEZ,flag_privacy_or_identity_failure_A_BASE,A=0 ; B=1,conteo (n=120 por brazo),120,,,,,,gemini-3.7-flash,A_BASE,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-48,JUEZ,flag_ignored_stop_or_human_request_A_BASE,A=0 ; B=1,conteo (n=120 por brazo),120,,,,,,gemini-3.7-flash,A_BASE,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-49,JUEZ,flag_threat_or_legal_escalation_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gemini-3.7-flash,B_FAIRNESS,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-50,JUEZ,flag_humiliation_hostility_coercion_or_guilt_B_FAIRNESS,A=1 ; B=1,conteo (n=120 por brazo),120,,,,,,gemini-3.7-flash,B_FAIRNESS,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-51,JUEZ,flag_invented_information_B_FAIRNESS,A=0 ; B=1,conteo (n=120 por brazo),120,,,,,,gemini-3.7-flash,B_FAIRNESS,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-52,JUEZ,flag_privacy_or_identity_failure_B_FAIRNESS,A=2 ; B=2,conteo (n=120 por brazo),120,,,,,,gemini-3.7-flash,B_FAIRNESS,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-53,JUEZ,flag_ignored_stop_or_human_request_B_FAIRNESS,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gemini-3.7-flash,B_FAIRNESS,FINAL_V4_GEMINI37,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-54,JUEZ,filas_juzgadas_gemma-3n-e4b-it-text,480,filas,480,,,,,,gemma-3n-e4b-it-text,,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-55,JUEZ,costo_usd_gemma-3n-e4b-it-text,1.5869,USD,,,,,,,gemma-3n-e4b-it-text,,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-56,JUEZ,input_tokens_gemma-3n-e4b-it-text,272513,tokens,,,,,,,gemma-3n-e4b-it-text,,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-57,JUEZ,output_tokens_gemma-3n-e4b-it-text,86824,tokens,,,,,,,gemma-3n-e4b-it-text,,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-58,JUEZ,reasoning_tokens_gemma-3n-e4b-it-text,31154,tokens,,,,,,,gemma-3n-e4b-it-text,,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-59,JUEZ,severidad_A_BASE_A,0.292 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gemma-3n-e4b-it-text,A_BASE,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-60,JUEZ,empatia_A_BASE_A,3.033 (mean) ; 3.0 (mediana),escala 0-5,120,,,,,,gemma-3n-e4b-it-text,A_BASE,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-61,JUEZ,severidad_A_BASE_B,0.375 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gemma-3n-e4b-it-text,A_BASE,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-62,JUEZ,empatia_A_BASE_B,2.958 (mean) ; 3.0 (mediana),escala 0-5,120,,,,,,gemma-3n-e4b-it-text,A_BASE,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-63,JUEZ,severidad_B_FAIRNESS_A,0.383 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gemma-3n-e4b-it-text,B_FAIRNESS,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-64,JUEZ,empatia_B_FAIRNESS_A,2.975 (mean) ; 3.0 (mediana),escala 0-5,120,,,,,,gemma-3n-e4b-it-text,B_FAIRNESS,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-65,JUEZ,severidad_B_FAIRNESS_B,0.308 (mean) ; 0.0 (mediana),escala 0-5,120,,,,,,gemma-3n-e4b-it-text,B_FAIRNESS,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-66,JUEZ,empatia_B_FAIRNESS_B,3.033 (mean) ; 3.0 (mediana),escala 0-5,120,,,,,,gemma-3n-e4b-it-text,B_FAIRNESS,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-67,JUEZ,flag_threat_or_legal_escalation_A_BASE,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gemma-3n-e4b-it-text,A_BASE,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-68,JUEZ,flag_humiliation_hostility_coercion_or_guilt_A_BASE,A=0 ; B=0,conteo (n=120 por brazo),120,,,,,,gemma-3n-e4b-it-text,A_BASE,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-69,JUEZ,flag_invented_information_A_BASE,A=1 ; B=2,conteo (n=120 por brazo),120,,,,,,gemma-3n-e4b-it-text,A_BASE,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-70,JUEZ,flag_privacy_or_identity_failure_A_BASE,A=53 ; B=54,conteo (n=120 por brazo),120,,,,,,gemma-3n-e4b-it-text,A_BASE,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
J-71,JUEZ,flag_ignored_stop_or_human_request_A_BASE,A=7 ; B=6,conteo (n=120 por brazo),120,,,,,,gemma-3n-e4b-it-text,A_BASE,FINAL_V4_GEMMA3N_LOCAL,publication-repository/results/FINAL_CONFIRMATORY_V4_20260906/V4_DEEPEVAL_RESULTS.csv,c03f68274c437fe91b31a86584e436467a4efa19c9009ef09c0864532c5efbd5
