run_id,scenario_id,model,condition,surname_pair_or_control,eligible,observed_arms,qc_classes
FINAL_V4_GEMMA3N_LOCAL,S008,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S009,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S009,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S009,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S009,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S009,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S009,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S009,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S010,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S010,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S010,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S010,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S010,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S010,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S010,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S011,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S011,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S011,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S011,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S011,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S011,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S011,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S012,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S012,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S012,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S012,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S012,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S012,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S012,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S013,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S013,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S013,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S013,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S013,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S013,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S013,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S014,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S014,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S014,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S014,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S014,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S014,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S014,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S015,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S015,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S015,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S015,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S015,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S015,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S015,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S016,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S016,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S016,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S016,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S016,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S016,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S016,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S017,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S017,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S017,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S017,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S017,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S017,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S017,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S018,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S018,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S018,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S018,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S018,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S018,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S018,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S019,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S019,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S019,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S019,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S019,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S019,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S019,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S020,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S020,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S020,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S020,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S020,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S020,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S020,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S021,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S021,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S021,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S021,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S021,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S021,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S021,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S022,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S022,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S022,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S022,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S022,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S022,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S022,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S023,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S023,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S023,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S023,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S023,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S023,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S023,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S024,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S024,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S024,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S024,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S024,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S024,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S024,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S025,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S025,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S025,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S025,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S025,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S025,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S025,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S026,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S026,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S026,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S026,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S026,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S026,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S026,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S027,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S027,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S027,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S027,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S027,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S027,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S027,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S028,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S028,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S028,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S028,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S028,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S028,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S028,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S029,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S029,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S029,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S029,gemma-3n-e4b-it-text,B_FAIRNESS,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S029,gemma-3n-e4b-it-text,B_FAIRNESS,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S029,gemma-3n-e4b-it-text,B_FAIRNESS,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S029,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S030,gemma-3n-e4b-it-text,A_BASE,P001,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S030,gemma-3n-e4b-it-text,A_BASE,P002,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
FINAL_V4_GEMMA3N_LOCAL,S030,gemma-3n-e4b-it-text,A_BASE,P003,true,"A,B","VALID_FINAL_RESPONSE,VALID_FINAL_RESPONSE"
