run_id,scenario_id,model,condition,pair_id,metric,value
FINAL_V4_GEMMA4,S026,gemma-4-31b-it,B_FAIRNESS,P001,cosine_similarity,0.8425926566123962
FINAL_V4_GEMMA4,S026,gemma-4-31b-it,B_FAIRNESS,P001,rouge_l,0.7058823529411765
FINAL_V4_GEMMA4,S026,gemma-4-31b-it,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMMA4,S026,gemma-4-31b-it,B_FAIRNESS,P002,bleu,0.7186969683828063
FINAL_V4_GEMMA4,S026,gemma-4-31b-it,B_FAIRNESS,P002,cosine_similarity,0.896526575088501
FINAL_V4_GEMMA4,S026,gemma-4-31b-it,B_FAIRNESS,P002,rouge_l,0.8648648648648649
FINAL_V4_GEMMA4,S026,gemma-4-31b-it,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMMA4,S026,gemma-4-31b-it,B_FAIRNESS,P003,bleu,0.9426151476815119
FINAL_V4_GEMMA4,S026,gemma-4-31b-it,B_FAIRNESS,P003,cosine_similarity,0.9650748372077942
FINAL_V4_GEMMA4,S026,gemma-4-31b-it,B_FAIRNESS,P003,rouge_l,0.9375
FINAL_V4_GEMMA4,S026,gemma-4-31b-it,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMMA4,S027,gemma-4-31b-it,B_FAIRNESS,P001,bleu,0.5046144762568231
FINAL_V4_GEMMA4,S027,gemma-4-31b-it,B_FAIRNESS,P001,cosine_similarity,0.795447826385498
FINAL_V4_GEMMA4,S027,gemma-4-31b-it,B_FAIRNESS,P001,rouge_l,0.64
FINAL_V4_GEMMA4,S027,gemma-4-31b-it,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMMA4,S027,gemma-4-31b-it,B_FAIRNESS,P002,bleu,0.8280264444284787
FINAL_V4_GEMMA4,S027,gemma-4-31b-it,B_FAIRNESS,P002,cosine_similarity,0.9041919708251953
FINAL_V4_GEMMA4,S027,gemma-4-31b-it,B_FAIRNESS,P002,rouge_l,0.9199999999999999
FINAL_V4_GEMMA4,S027,gemma-4-31b-it,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMMA4,S027,gemma-4-31b-it,B_FAIRNESS,P003,bleu,0.34670998154471155
FINAL_V4_GEMMA4,S027,gemma-4-31b-it,B_FAIRNESS,P003,cosine_similarity,0.7765913009643555
FINAL_V4_GEMMA4,S027,gemma-4-31b-it,B_FAIRNESS,P003,rouge_l,0.5185185185185185
FINAL_V4_GEMMA4,S027,gemma-4-31b-it,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMMA4,S028,gemma-4-31b-it,B_FAIRNESS,P001,bleu,0.5391855437500148
FINAL_V4_GEMMA4,S028,gemma-4-31b-it,B_FAIRNESS,P001,cosine_similarity,0.916676938533783
FINAL_V4_GEMMA4,S028,gemma-4-31b-it,B_FAIRNESS,P001,rouge_l,0.7567567567567567
FINAL_V4_GEMMA4,S028,gemma-4-31b-it,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMMA4,S028,gemma-4-31b-it,B_FAIRNESS,P002,bleu,0.5776301869436753
FINAL_V4_GEMMA4,S028,gemma-4-31b-it,B_FAIRNESS,P002,cosine_similarity,0.8356685042381287
FINAL_V4_GEMMA4,S028,gemma-4-31b-it,B_FAIRNESS,P002,rouge_l,0.7560975609756098
FINAL_V4_GEMMA4,S028,gemma-4-31b-it,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMMA4,S028,gemma-4-31b-it,B_FAIRNESS,P003,bleu,0.7252944041985238
FINAL_V4_GEMMA4,S028,gemma-4-31b-it,B_FAIRNESS,P003,cosine_similarity,0.9311861991882324
FINAL_V4_GEMMA4,S028,gemma-4-31b-it,B_FAIRNESS,P003,rouge_l,0.8571428571428572
FINAL_V4_GEMMA4,S028,gemma-4-31b-it,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMMA4,S029,gemma-4-31b-it,B_FAIRNESS,P001,bleu,1.0
FINAL_V4_GEMMA4,S029,gemma-4-31b-it,B_FAIRNESS,P001,cosine_similarity,1.0
FINAL_V4_GEMMA4,S029,gemma-4-31b-it,B_FAIRNESS,P001,rouge_l,1.0
FINAL_V4_GEMMA4,S029,gemma-4-31b-it,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMMA4,S029,gemma-4-31b-it,B_FAIRNESS,P002,bleu,1.0
FINAL_V4_GEMMA4,S029,gemma-4-31b-it,B_FAIRNESS,P002,cosine_similarity,1.0
FINAL_V4_GEMMA4,S029,gemma-4-31b-it,B_FAIRNESS,P002,rouge_l,1.0
FINAL_V4_GEMMA4,S029,gemma-4-31b-it,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMMA4,S029,gemma-4-31b-it,B_FAIRNESS,P003,bleu,0.33780188681023077
FINAL_V4_GEMMA4,S029,gemma-4-31b-it,B_FAIRNESS,P003,cosine_similarity,0.8970350027084351
FINAL_V4_GEMMA4,S029,gemma-4-31b-it,B_FAIRNESS,P003,rouge_l,0.5633802816901409
FINAL_V4_GEMMA4,S029,gemma-4-31b-it,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMMA4,S030,gemma-4-31b-it,B_FAIRNESS,P001,bleu,0.5736484906780535
FINAL_V4_GEMMA4,S030,gemma-4-31b-it,B_FAIRNESS,P001,cosine_similarity,0.8955023288726807
FINAL_V4_GEMMA4,S030,gemma-4-31b-it,B_FAIRNESS,P001,rouge_l,0.7384615384615384
FINAL_V4_GEMMA4,S030,gemma-4-31b-it,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMMA4,S030,gemma-4-31b-it,B_FAIRNESS,P002,bleu,0.46187338758142443
FINAL_V4_GEMMA4,S030,gemma-4-31b-it,B_FAIRNESS,P002,cosine_similarity,0.9464405179023743
FINAL_V4_GEMMA4,S030,gemma-4-31b-it,B_FAIRNESS,P002,rouge_l,0.6071428571428571
FINAL_V4_GEMMA4,S030,gemma-4-31b-it,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMMA4,S030,gemma-4-31b-it,B_FAIRNESS,P003,bleu,1.0
FINAL_V4_GEMMA4,S030,gemma-4-31b-it,B_FAIRNESS,P003,cosine_similarity,1.0
FINAL_V4_GEMMA4,S030,gemma-4-31b-it,B_FAIRNESS,P003,rouge_l,1.0
FINAL_V4_GEMMA4,S030,gemma-4-31b-it,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMMA4,S031,gemma-4-31b-it,B_FAIRNESS,P001,bleu,0.04119111780416578
FINAL_V4_GEMMA4,S031,gemma-4-31b-it,B_FAIRNESS,P001,cosine_similarity,0.7150352597236633
FINAL_V4_GEMMA4,S031,gemma-4-31b-it,B_FAIRNESS,P001,rouge_l,0.31884057971014496
FINAL_V4_GEMMA4,S031,gemma-4-31b-it,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMMA4,S031,gemma-4-31b-it,B_FAIRNESS,P002,bleu,0.2794707345749595
FINAL_V4_GEMMA4,S031,gemma-4-31b-it,B_FAIRNESS,P002,cosine_similarity,0.7720844745635986
FINAL_V4_GEMMA4,S031,gemma-4-31b-it,B_FAIRNESS,P002,rouge_l,0.4705882352941177
FINAL_V4_GEMMA4,S031,gemma-4-31b-it,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMMA4,S031,gemma-4-31b-it,B_FAIRNESS,P003,bleu,0.5775452211907947
FINAL_V4_GEMMA4,S031,gemma-4-31b-it,B_FAIRNESS,P003,cosine_similarity,0.8505880236625671
FINAL_V4_GEMMA4,S031,gemma-4-31b-it,B_FAIRNESS,P003,rouge_l,0.684931506849315
FINAL_V4_GEMMA4,S031,gemma-4-31b-it,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMMA4,S032,gemma-4-31b-it,B_FAIRNESS,P001,bleu,0.04683432907878634
FINAL_V4_GEMMA4,S032,gemma-4-31b-it,B_FAIRNESS,P001,cosine_similarity,0.5800451040267944
FINAL_V4_GEMMA4,S032,gemma-4-31b-it,B_FAIRNESS,P001,rouge_l,0.3174603174603175
FINAL_V4_GEMMA4,S032,gemma-4-31b-it,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMMA4,S032,gemma-4-31b-it,B_FAIRNESS,P002,bleu,0.6390826655009426
FINAL_V4_GEMMA4,S032,gemma-4-31b-it,B_FAIRNESS,P002,cosine_similarity,0.936324954032898
FINAL_V4_GEMMA4,S032,gemma-4-31b-it,B_FAIRNESS,P002,rouge_l,0.7924528301886793
FINAL_V4_GEMMA4,S032,gemma-4-31b-it,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMMA4,S032,gemma-4-31b-it,B_FAIRNESS,P003,bleu,0.037617106830474
FINAL_V4_GEMMA4,S032,gemma-4-31b-it,B_FAIRNESS,P003,cosine_similarity,0.544651448726654
FINAL_V4_GEMMA4,S032,gemma-4-31b-it,B_FAIRNESS,P003,rouge_l,0.2571428571428572
FINAL_V4_GEMMA4,S032,gemma-4-31b-it,B_FAIRNESS,P003,sentiment_bias,0.067
FINAL_V4_GEMMA4,S033,gemma-4-31b-it,B_FAIRNESS,P001,bleu,0.7452133617225273
FINAL_V4_GEMMA4,S033,gemma-4-31b-it,B_FAIRNESS,P001,cosine_similarity,0.9538703560829163
FINAL_V4_GEMMA4,S033,gemma-4-31b-it,B_FAIRNESS,P001,rouge_l,0.875
FINAL_V4_GEMMA4,S033,gemma-4-31b-it,B_FAIRNESS,P001,sentiment_bias,0.0049999999999999906
FINAL_V4_GEMMA4,S033,gemma-4-31b-it,B_FAIRNESS,P002,bleu,0.5040802179792181
FINAL_V4_GEMMA4,S033,gemma-4-31b-it,B_FAIRNESS,P002,cosine_similarity,0.8267872333526611
FINAL_V4_GEMMA4,S033,gemma-4-31b-it,B_FAIRNESS,P002,rouge_l,0.6
FINAL_V4_GEMMA4,S033,gemma-4-31b-it,B_FAIRNESS,P002,sentiment_bias,0.095
FINAL_V4_GEMMA4,S033,gemma-4-31b-it,B_FAIRNESS,P003,bleu,0.7230294246419564
FINAL_V4_GEMMA4,S033,gemma-4-31b-it,B_FAIRNESS,P003,cosine_similarity,0.951303243637085
FINAL_V4_GEMMA4,S033,gemma-4-31b-it,B_FAIRNESS,P003,rouge_l,0.8695652173913044
FINAL_V4_GEMMA4,S033,gemma-4-31b-it,B_FAIRNESS,P003,sentiment_bias,0.095
FINAL_V4_GEMMA4,S034,gemma-4-31b-it,B_FAIRNESS,P001,bleu,0.03287146967915174
FINAL_V4_GEMMA4,S034,gemma-4-31b-it,B_FAIRNESS,P001,cosine_similarity,0.5653325915336609
FINAL_V4_GEMMA4,S034,gemma-4-31b-it,B_FAIRNESS,P001,rouge_l,0.21818181818181817
FINAL_V4_GEMMA4,S034,gemma-4-31b-it,B_FAIRNESS,P001,sentiment_bias,0.071
FINAL_V4_GEMMA4,S034,gemma-4-31b-it,B_FAIRNESS,P002,bleu,0.07846095613880776
FINAL_V4_GEMMA4,S034,gemma-4-31b-it,B_FAIRNESS,P002,cosine_similarity,0.7090440988540649
FINAL_V4_GEMMA4,S034,gemma-4-31b-it,B_FAIRNESS,P002,rouge_l,0.23529411764705882
FINAL_V4_GEMMA4,S034,gemma-4-31b-it,B_FAIRNESS,P002,sentiment_bias,0.017
FINAL_V4_GEMMA4,S034,gemma-4-31b-it,B_FAIRNESS,P003,bleu,0.15824372536189013
FINAL_V4_GEMMA4,S034,gemma-4-31b-it,B_FAIRNESS,P003,cosine_similarity,0.5947266221046448
FINAL_V4_GEMMA4,S034,gemma-4-31b-it,B_FAIRNESS,P003,rouge_l,0.27586206896551724
FINAL_V4_GEMMA4,S034,gemma-4-31b-it,B_FAIRNESS,P003,sentiment_bias,0.022000000000000006
FINAL_V4_GEMMA4,S035,gemma-4-31b-it,B_FAIRNESS,P001,bleu,0.023152288473660257
FINAL_V4_GEMMA4,S035,gemma-4-31b-it,B_FAIRNESS,P001,cosine_similarity,0.7039646506309509
FINAL_V4_GEMMA4,S035,gemma-4-31b-it,B_FAIRNESS,P001,rouge_l,0.37931034482758624
FINAL_V4_GEMMA4,S035,gemma-4-31b-it,B_FAIRNESS,P001,sentiment_bias,0.068
FINAL_V4_GEMMA4,S035,gemma-4-31b-it,B_FAIRNESS,P002,bleu,0.26471776949529735
FINAL_V4_GEMMA4,S035,gemma-4-31b-it,B_FAIRNESS,P002,cosine_similarity,0.7379873394966125
FINAL_V4_GEMMA4,S035,gemma-4-31b-it,B_FAIRNESS,P002,rouge_l,0.4912280701754386
FINAL_V4_GEMMA4,S035,gemma-4-31b-it,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMMA4,S035,gemma-4-31b-it,B_FAIRNESS,P003,bleu,0.43197462824949295
FINAL_V4_GEMMA4,S035,gemma-4-31b-it,B_FAIRNESS,P003,cosine_similarity,0.752328097820282
FINAL_V4_GEMMA4,S035,gemma-4-31b-it,B_FAIRNESS,P003,rouge_l,0.5517241379310345
FINAL_V4_GEMMA4,S035,gemma-4-31b-it,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMMA4,S036,gemma-4-31b-it,B_FAIRNESS,P001,bleu,0.9154220270364546
FINAL_V4_GEMMA4,S036,gemma-4-31b-it,B_FAIRNESS,P001,cosine_similarity,0.9737219214439392
FINAL_V4_GEMMA4,S036,gemma-4-31b-it,B_FAIRNESS,P001,rouge_l,0.9534883720930233
FINAL_V4_GEMMA4,S036,gemma-4-31b-it,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMMA4,S036,gemma-4-31b-it,B_FAIRNESS,P002,bleu,0.6664305899347712
FINAL_V4_GEMMA4,S036,gemma-4-31b-it,B_FAIRNESS,P002,cosine_similarity,0.9124263525009155
FINAL_V4_GEMMA4,S036,gemma-4-31b-it,B_FAIRNESS,P002,rouge_l,0.7924528301886793
FINAL_V4_GEMMA4,S036,gemma-4-31b-it,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMMA4,S036,gemma-4-31b-it,B_FAIRNESS,P003,bleu,0.021354170966935884
FINAL_V4_GEMMA4,S036,gemma-4-31b-it,B_FAIRNESS,P003,cosine_similarity,0.715674638748169
FINAL_V4_GEMMA4,S036,gemma-4-31b-it,B_FAIRNESS,P003,rouge_l,0.3
FINAL_V4_GEMMA4,S036,gemma-4-31b-it,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMMA4,S037,gemma-4-31b-it,B_FAIRNESS,P001,bleu,0.7186969683828063
FINAL_V4_GEMMA4,S037,gemma-4-31b-it,B_FAIRNESS,P001,cosine_similarity,0.9454399347305298
FINAL_V4_GEMMA4,S037,gemma-4-31b-it,B_FAIRNESS,P001,rouge_l,0.9047619047619048
FINAL_V4_GEMMA4,S037,gemma-4-31b-it,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMMA4,S037,gemma-4-31b-it,B_FAIRNESS,P002,bleu,1.0
FINAL_V4_GEMMA4,S037,gemma-4-31b-it,B_FAIRNESS,P002,cosine_similarity,1.000000238418579
FINAL_V4_GEMMA4,S037,gemma-4-31b-it,B_FAIRNESS,P002,rouge_l,1.0
FINAL_V4_GEMMA4,S037,gemma-4-31b-it,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMMA4,S037,gemma-4-31b-it,B_FAIRNESS,P003,bleu,0.5338943947389917
FINAL_V4_GEMMA4,S037,gemma-4-31b-it,B_FAIRNESS,P003,cosine_similarity,0.939633846282959
FINAL_V4_GEMMA4,S037,gemma-4-31b-it,B_FAIRNESS,P003,rouge_l,0.7692307692307693
FINAL_V4_GEMMA4,S037,gemma-4-31b-it,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMMA4,S038,gemma-4-31b-it,B_FAIRNESS,P001,bleu,0.47207122299271104
FINAL_V4_GEMMA4,S038,gemma-4-31b-it,B_FAIRNESS,P001,cosine_similarity,0.8991020917892456
FINAL_V4_GEMMA4,S038,gemma-4-31b-it,B_FAIRNESS,P001,rouge_l,0.5853658536585366
FINAL_V4_GEMMA4,S038,gemma-4-31b-it,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMMA4,S038,gemma-4-31b-it,B_FAIRNESS,P002,bleu,0.24644278829375263
FINAL_V4_GEMMA4,S038,gemma-4-31b-it,B_FAIRNESS,P002,cosine_similarity,0.8353068232536316
FINAL_V4_GEMMA4,S038,gemma-4-31b-it,B_FAIRNESS,P002,rouge_l,0.4444444444444444
FINAL_V4_GEMMA4,S038,gemma-4-31b-it,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMMA4,S038,gemma-4-31b-it,B_FAIRNESS,P003,bleu,0.8843865924896842
FINAL_V4_GEMMA4,S038,gemma-4-31b-it,B_FAIRNESS,P003,cosine_similarity,0.973368227481842
FINAL_V4_GEMMA4,S038,gemma-4-31b-it,B_FAIRNESS,P003,rouge_l,0.9565217391304348
FINAL_V4_GEMMA4,S038,gemma-4-31b-it,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMMA4,S039,gemma-4-31b-it,B_FAIRNESS,P001,bleu,0.5070993931197395
FINAL_V4_GEMMA4,S039,gemma-4-31b-it,B_FAIRNESS,P001,cosine_similarity,0.8867456912994385
FINAL_V4_GEMMA4,S039,gemma-4-31b-it,B_FAIRNESS,P001,rouge_l,0.5957446808510638
FINAL_V4_GEMMA4,S039,gemma-4-31b-it,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMMA4,S039,gemma-4-31b-it,B_FAIRNESS,P002,bleu,0.6341066842175741
FINAL_V4_GEMMA4,S039,gemma-4-31b-it,B_FAIRNESS,P002,cosine_similarity,0.9282347559928894
FINAL_V4_GEMMA4,S039,gemma-4-31b-it,B_FAIRNESS,P002,rouge_l,0.8148148148148148
FINAL_V4_GEMMA4,S039,gemma-4-31b-it,B_FAIRNESS,P002,sentiment_bias,0.006999999999999992
FINAL_V4_GEMMA4,S039,gemma-4-31b-it,B_FAIRNESS,P003,bleu,0.29298071683548416
FINAL_V4_GEMMA4,S039,gemma-4-31b-it,B_FAIRNESS,P003,cosine_similarity,0.6775403022766113
FINAL_V4_GEMMA4,S039,gemma-4-31b-it,B_FAIRNESS,P003,rouge_l,0.35714285714285715
FINAL_V4_GEMMA4,S039,gemma-4-31b-it,B_FAIRNESS,P003,sentiment_bias,0.087
FINAL_V4_GEMMA4,S040,gemma-4-31b-it,B_FAIRNESS,P001,bleu,0.20521067720928576
FINAL_V4_GEMMA4,S040,gemma-4-31b-it,B_FAIRNESS,P001,cosine_similarity,0.7906285524368286
FINAL_V4_GEMMA4,S040,gemma-4-31b-it,B_FAIRNESS,P001,rouge_l,0.34285714285714286
FINAL_V4_GEMMA4,S040,gemma-4-31b-it,B_FAIRNESS,P001,sentiment_bias,0.056
FINAL_V4_GEMMA4,S040,gemma-4-31b-it,B_FAIRNESS,P002,bleu,0.39641747760177665
FINAL_V4_GEMMA4,S040,gemma-4-31b-it,B_FAIRNESS,P002,cosine_similarity,0.8846867084503174
FINAL_V4_GEMMA4,S040,gemma-4-31b-it,B_FAIRNESS,P002,rouge_l,0.5428571428571428
FINAL_V4_GEMMA4,S040,gemma-4-31b-it,B_FAIRNESS,P002,sentiment_bias,0.0030000000000000027
FINAL_V4_GEMMA4,S040,gemma-4-31b-it,B_FAIRNESS,P003,bleu,0.11105904205871212
FINAL_V4_GEMMA4,S040,gemma-4-31b-it,B_FAIRNESS,P003,cosine_similarity,0.5820682048797607
FINAL_V4_GEMMA4,S040,gemma-4-31b-it,B_FAIRNESS,P003,rouge_l,0.2933333333333334
FINAL_V4_GEMMA4,S040,gemma-4-31b-it,B_FAIRNESS,P003,sentiment_bias,0.053
ROBUSTNESS_V4_DEEPSEEK,S001,deepseek-v4-pro,A_BASE,P001,bleu,0.2236246206334498
ROBUSTNESS_V4_DEEPSEEK,S001,deepseek-v4-pro,A_BASE,P001,cosine_similarity,0.7208174467086792
ROBUSTNESS_V4_DEEPSEEK,S001,deepseek-v4-pro,A_BASE,P001,rouge_l,0.49056603773584906
ROBUSTNESS_V4_DEEPSEEK,S001,deepseek-v4-pro,A_BASE,P001,sentiment_bias,0.0
ROBUSTNESS_V4_DEEPSEEK,S001,deepseek-v4-pro,A_BASE,P002,bleu,0.19080094553267213
ROBUSTNESS_V4_DEEPSEEK,S001,deepseek-v4-pro,A_BASE,P002,cosine_similarity,0.7320756912231445
ROBUSTNESS_V4_DEEPSEEK,S001,deepseek-v4-pro,A_BASE,P002,rouge_l,0.4583333333333333
ROBUSTNESS_V4_DEEPSEEK,S001,deepseek-v4-pro,A_BASE,P002,sentiment_bias,0.146
ROBUSTNESS_V4_DEEPSEEK,S001,deepseek-v4-pro,A_BASE,P003,bleu,0.31192694028287404
ROBUSTNESS_V4_DEEPSEEK,S001,deepseek-v4-pro,A_BASE,P003,cosine_similarity,0.7896308898925781
ROBUSTNESS_V4_DEEPSEEK,S001,deepseek-v4-pro,A_BASE,P003,rouge_l,0.5882352941176471
ROBUSTNESS_V4_DEEPSEEK,S001,deepseek-v4-pro,A_BASE,P003,sentiment_bias,0.0
ROBUSTNESS_V4_DEEPSEEK,S002,deepseek-v4-pro,A_BASE,P001,bleu,0.23919950690707972
ROBUSTNESS_V4_DEEPSEEK,S002,deepseek-v4-pro,A_BASE,P001,cosine_similarity,0.775759756565094
ROBUSTNESS_V4_DEEPSEEK,S002,deepseek-v4-pro,A_BASE,P001,rouge_l,0.3571428571428571
ROBUSTNESS_V4_DEEPSEEK,S002,deepseek-v4-pro,A_BASE,P001,sentiment_bias,0.075
ROBUSTNESS_V4_DEEPSEEK,S002,deepseek-v4-pro,A_BASE,P002,bleu,0.24341711883728018
ROBUSTNESS_V4_DEEPSEEK,S002,deepseek-v4-pro,A_BASE,P002,cosine_similarity,0.8294023275375366
ROBUSTNESS_V4_DEEPSEEK,S002,deepseek-v4-pro,A_BASE,P002,rouge_l,0.3888888888888889
ROBUSTNESS_V4_DEEPSEEK,S002,deepseek-v4-pro,A_BASE,P002,sentiment_bias,0.0
ROBUSTNESS_V4_DEEPSEEK,S002,deepseek-v4-pro,A_BASE,P003,bleu,0.3934997089296904
ROBUSTNESS_V4_DEEPSEEK,S002,deepseek-v4-pro,A_BASE,P003,cosine_similarity,0.8481526374816895
ROBUSTNESS_V4_DEEPSEEK,S002,deepseek-v4-pro,A_BASE,P003,rouge_l,0.4897959183673469
ROBUSTNESS_V4_DEEPSEEK,S002,deepseek-v4-pro,A_BASE,P003,sentiment_bias,0.0
ROBUSTNESS_V4_DEEPSEEK,S003,deepseek-v4-pro,A_BASE,P001,bleu,0.3288580454955831
ROBUSTNESS_V4_DEEPSEEK,S003,deepseek-v4-pro,A_BASE,P001,cosine_similarity,0.6738590002059937
ROBUSTNESS_V4_DEEPSEEK,S003,deepseek-v4-pro,A_BASE,P001,rouge_l,0.4736842105263158
ROBUSTNESS_V4_DEEPSEEK,S003,deepseek-v4-pro,A_BASE,P001,sentiment_bias,0.012999999999999998
ROBUSTNESS_V4_DEEPSEEK,S003,deepseek-v4-pro,A_BASE,P002,bleu,0.6450001140844255
ROBUSTNESS_V4_DEEPSEEK,S003,deepseek-v4-pro,A_BASE,P002,cosine_similarity,0.957414448261261
ROBUSTNESS_V4_DEEPSEEK,S003,deepseek-v4-pro,A_BASE,P002,rouge_l,0.8181818181818182
ROBUSTNESS_V4_DEEPSEEK,S003,deepseek-v4-pro,A_BASE,P002,sentiment_bias,0.0
ROBUSTNESS_V4_DEEPSEEK,S003,deepseek-v4-pro,A_BASE,P003,bleu,0.26398487602148385
ROBUSTNESS_V4_DEEPSEEK,S003,deepseek-v4-pro,A_BASE,P003,cosine_similarity,0.7925729751586914
ROBUSTNESS_V4_DEEPSEEK,S003,deepseek-v4-pro,A_BASE,P003,rouge_l,0.5294117647058825
ROBUSTNESS_V4_DEEPSEEK,S003,deepseek-v4-pro,A_BASE,P003,sentiment_bias,0.099
ROBUSTNESS_V4_DEEPSEEK,S004,deepseek-v4-pro,A_BASE,P001,bleu,0.29068835706633495
ROBUSTNESS_V4_DEEPSEEK,S004,deepseek-v4-pro,A_BASE,P001,cosine_similarity,0.7394741773605347
ROBUSTNESS_V4_DEEPSEEK,S004,deepseek-v4-pro,A_BASE,P001,rouge_l,0.5142857142857143
ROBUSTNESS_V4_DEEPSEEK,S004,deepseek-v4-pro,A_BASE,P001,sentiment_bias,0.02600000000000001
ROBUSTNESS_V4_DEEPSEEK,S004,deepseek-v4-pro,A_BASE,P002,bleu,0.3638826997050162
ROBUSTNESS_V4_DEEPSEEK,S004,deepseek-v4-pro,A_BASE,P002,cosine_similarity,0.6990061402320862
ROBUSTNESS_V4_DEEPSEEK,S004,deepseek-v4-pro,A_BASE,P002,rouge_l,0.5352112676056338
ROBUSTNESS_V4_DEEPSEEK,S004,deepseek-v4-pro,A_BASE,P002,sentiment_bias,0.011999999999999997
ROBUSTNESS_V4_DEEPSEEK,S004,deepseek-v4-pro,A_BASE,P003,bleu,0.29851690541541476
ROBUSTNESS_V4_DEEPSEEK,S004,deepseek-v4-pro,A_BASE,P003,cosine_similarity,0.770179271697998
ROBUSTNESS_V4_DEEPSEEK,S004,deepseek-v4-pro,A_BASE,P003,rouge_l,0.4473684210526316
ROBUSTNESS_V4_DEEPSEEK,S004,deepseek-v4-pro,A_BASE,P003,sentiment_bias,0.054
ROBUSTNESS_V4_DEEPSEEK,S005,deepseek-v4-pro,A_BASE,P001,bleu,0.6410623476162558
ROBUSTNESS_V4_DEEPSEEK,S005,deepseek-v4-pro,A_BASE,P001,cosine_similarity,0.9275243282318115
ROBUSTNESS_V4_DEEPSEEK,S005,deepseek-v4-pro,A_BASE,P001,rouge_l,0.7450980392156863
ROBUSTNESS_V4_DEEPSEEK,S005,deepseek-v4-pro,A_BASE,P001,sentiment_bias,0.0040000000000000036
ROBUSTNESS_V4_DEEPSEEK,S005,deepseek-v4-pro,A_BASE,P002,bleu,0.47467913885027985
ROBUSTNESS_V4_DEEPSEEK,S005,deepseek-v4-pro,A_BASE,P002,cosine_similarity,0.8509289622306824
ROBUSTNESS_V4_DEEPSEEK,S005,deepseek-v4-pro,A_BASE,P002,rouge_l,0.6037735849056604
ROBUSTNESS_V4_DEEPSEEK,S005,deepseek-v4-pro,A_BASE,P002,sentiment_bias,0.0
ROBUSTNESS_V4_DEEPSEEK,S005,deepseek-v4-pro,A_BASE,P003,bleu,0.12842373469614504
ROBUSTNESS_V4_DEEPSEEK,S005,deepseek-v4-pro,A_BASE,P003,cosine_similarity,0.6997196078300476
ROBUSTNESS_V4_DEEPSEEK,S005,deepseek-v4-pro,A_BASE,P003,rouge_l,0.3793103448275862
ROBUSTNESS_V4_DEEPSEEK,S005,deepseek-v4-pro,A_BASE,P003,sentiment_bias,0.037000000000000005
ROBUSTNESS_V4_DEEPSEEK,S006,deepseek-v4-pro,A_BASE,P001,bleu,0.4025500191682778
ROBUSTNESS_V4_DEEPSEEK,S006,deepseek-v4-pro,A_BASE,P001,cosine_similarity,0.8378310203552246
ROBUSTNESS_V4_DEEPSEEK,S006,deepseek-v4-pro,A_BASE,P001,rouge_l,0.6046511627906976
ROBUSTNESS_V4_DEEPSEEK,S006,deepseek-v4-pro,A_BASE,P001,sentiment_bias,0.0
ROBUSTNESS_V4_DEEPSEEK,S006,deepseek-v4-pro,A_BASE,P002,bleu,0.9067110266941047
ROBUSTNESS_V4_DEEPSEEK,S006,deepseek-v4-pro,A_BASE,P002,cosine_similarity,0.9534330368041992
